,StartTimestamp,DurationHours,GridLoadLevel,UserChargingPreference,PricingTier,ChargingStationAvailability
2966,2024-01-31 21:07:08.051067,1.1976441501425117,High,Fast Charge,Off-Peak,High
2967,2024-01-31 19:07:08.051067,1.2900396640631593,High,Fast Charge,Off-Peak,Medium
2968,2024-01-31 00:07:08.051067,0.8209762542960252,Medium,Fast Charge,Off-Peak,Medium
2969,2024-01-31 01:07:08.051067,2.7859458411654625,Low,Fast Charge,Off-Peak,Low
2970,2024-01-31 17:07:08.051067,2.7835400207655243,High,Fast Charge,Mid-Peak,High
2971,2024-01-31 04:07:08.051067,0.8232827736316723,Low,Standard Charge,Off-Peak,Medium
2972,2024-01-31 19:07:08.051067,1.2974075059562233,Low,Fast Charge,Off-Peak,Medium
2973,2024-01-31 02:07:08.051067,1.9839722400306192,Medium,Standard Charge,Off-Peak,Medium
2974,2024-01-31 20:07:08.051067,1.9446872235018948,Medium,Standard Charge,Off-Peak,High
2975,2024-01-31 11:07:08.051067,2.2560538871285183,High,Fast Charge,Peak,Medium
2976,2024-01-31 12:07:08.051067,2.6840269572791717,Low,Standard Charge,Mid-Peak,Low
2977,2024-01-31 18:07:08.051067,2.0601028273347834,Medium,Standard Charge,Peak,Medium
2978,2024-01-31 08:07:08.051067,1.2821800576034321,High,Standard Charge,Peak,Low
2979,2024-01-31 11:07:08.051067,2.56331669047866,Medium,Standard Charge,Peak,Medium
2980,2024-01-31 01:07:08.051067,3.7772599052823144,Low,Fast Charge,Off-Peak,Low
2981,2024-01-31 13:07:08.051067,1.2803887505757174,High,Standard Charge,Mid-Peak,High
2982,2024-01-31 18:07:08.051067,3.3732478141456452,High,Standard Charge,Peak,Medium
2983,2024-01-31 21:07:08.051067,2.1793866787121168,Low,Fast Charge,Off-Peak,High
2984,2024-01-31 03:07:08.051067,3.84411614996052,Medium,Fast Charge,Off-Peak,Low
2985,2024-01-31 07:07:08.051067,3.711136992856157,Low,Standard Charge,Mid-Peak,Medium
2986,2024-01-31 19:07:08.051067,3.3242647468797575,Medium,Fast Charge,Off-Peak,High
2987,2024-01-31 07:07:08.051067,3.9613676699442113,Medium,Fast Charge,Peak,High
2988,2024-01-31 11:07:08.051067,1.165083846503211,High,Fast Charge,Peak,Medium
2989,2024-01-31 04:07:08.051067,2.538691825421906,Medium,Standard Charge,Off-Peak,High
2990,2024-01-31 20:07:08.051067,2.0992118896486045,High,Standard Charge,Off-Peak,Low
2991,2024-01-31 13:07:08.051067,2.904982101271388,Low,Standard Charge,Mid-Peak,Medium
2992,2024-01-31 12:07:08.051067,3.573737127034331,Medium,Standard Charge,Mid-Peak,High
2993,2024-01-31 14:07:08.051067,2.24692510956697,Low,Fast Charge,Mid-Peak,High
2994,2024-01-31 03:07:08.051067,1.944978293715189,Low,Fast Charge,Off-Peak,Medium
2995,2024-01-31 16:07:08.051067,0.959525564626377,Low,Fast Charge,Peak,Low
2996,2024-01-31 19:07:08.051067,2.0728880130808722,Low,Fast Charge,Off-Peak,High
2997,2024-01-31 05:07:08.051067,0.7324803182591786,Medium,Standard Charge,Off-Peak,High
2998,2024-01-30 23:07:08.051067,3.8778099548844414,High,Standard Charge,Off-Peak,Low
2999,2024-01-31 12:07:08.051067,2.717722032938662,Low,Standard Charge,Peak,High
3000,2024-01-31 04:07:08.051067,3.914093596849184,Low,Fast Charge,Off-Peak,High
3001,2024-01-31 20:07:08.051067,2.053290628876317,Medium,Fast Charge,Off-Peak,Medium
3002,2024-01-31 13:07:08.051067,3.4998150618904806,High,Standard Charge,Mid-Peak,Medium
3003,2024-01-31 17:07:08.051067,1.7638649778933542,Low,Fast Charge,Peak,Low
3004,2024-01-31 05:07:08.051067,2.592795695677837,High,Fast Charge,Off-Peak,Low
3005,2024-01-31 12:07:08.051067,2.7471427863222626,Low,Fast Charge,Mid-Peak,Medium
3006,2024-01-30 23:07:08.051067,3.327091918669745,Medium,Fast Charge,Off-Peak,Medium
3007,2024-01-31 19:07:08.051067,2.4234263960411377,High,Standard Charge,Off-Peak,Medium
3008,2024-01-31 16:07:08.051067,1.0511801298868144,Medium,Standard Charge,Mid-Peak,Medium
3009,2024-01-31 07:07:08.051067,3.698586213009708,Low,Fast Charge,Peak,Low
3010,2024-01-31 17:07:08.051067,3.2852593509701333,Medium,Fast Charge,Mid-Peak,Low
3011,2024-01-31 13:07:08.051067,1.4349520502667878,Medium,Fast Charge,Peak,Medium
3012,2024-01-31 10:07:08.051067,2.704995042444054,High,Fast Charge,Mid-Peak,Medium
3013,2024-01-31 20:07:08.051067,3.1033212364885383,Medium,Standard Charge,Off-Peak,Low
3014,2024-01-31 02:07:08.051067,2.4853129649928247,Medium,Standard Charge,Off-Peak,Medium
3015,2024-01-31 22:07:08.051067,3.390985456587052,High,Standard Charge,Off-Peak,Medium
3016,2024-01-31 18:07:08.051067,0.9419992287237117,Medium,Fast Charge,Peak,High
3017,2024-01-31 10:07:08.051067,1.4788295825900453,High,Fast Charge,Peak,High
3018,2024-01-31 06:07:08.051067,0.7213285667043817,Medium,Standard Charge,Mid-Peak,High
3019,2024-01-31 18:07:08.051067,0.8444106460221773,High,Fast Charge,Peak,Medium
3020,2024-01-30 23:07:08.051067,3.3004596121144933,Medium,Standard Charge,Off-Peak,Medium
3021,2024-01-31 06:07:08.051067,1.3616097074035731,Medium,Fast Charge,Mid-Peak,Medium
3022,2024-01-31 14:07:08.051067,1.70994349967211,Medium,Standard Charge,Mid-Peak,High
3023,2024-01-31 19:07:08.051067,2.8679259771197643,High,Fast Charge,Off-Peak,Low
3024,2024-01-31 05:07:08.051067,3.137894948673329,Medium,Fast Charge,Off-Peak,High
3025,2024-01-31 09:07:08.051067,1.5155610823909722,Low,Fast Charge,Mid-Peak,Medium
3026,2024-01-31 09:07:08.051067,3.386367451296113,High,Fast Charge,Mid-Peak,High
3027,2024-01-31 19:07:08.051067,2.371342420729733,Low,Standard Charge,Off-Peak,High
3028,2024-01-31 14:07:08.051067,2.909118475650866,Low,Standard Charge,Peak,Medium
3029,2024-01-30 23:07:08.051067,2.624306607386251,High,Fast Charge,Off-Peak,Medium
3030,2024-01-31 07:07:08.051067,3.035884301775417,High,Fast Charge,Peak,Medium
3031,2024-01-31 10:07:08.051067,1.0528980080496193,High,Standard Charge,Peak,Medium
3032,2024-01-31 11:07:08.051067,2.8854472282865062,Low,Fast Charge,Peak,Medium
3033,2024-01-31 21:07:08.051067,1.2216795088980237,High,Standard Charge,Off-Peak,High
3034,2024-01-31 09:07:08.051067,1.5173292257813615,High,Fast Charge,Peak,High
3035,2024-01-31 17:07:08.051067,3.371007707297539,Low,Standard Charge,Mid-Peak,Medium
3036,2024-01-31 17:07:08.051067,2.512659362695006,Medium,Fast Charge,Peak,Medium
3037,2024-01-31 01:07:08.051067,3.2787489779917376,Medium,Standard Charge,Off-Peak,Low
3038,2024-01-31 22:07:08.051067,1.215431175749857,High,Fast Charge,Off-Peak,Medium
3039,2024-01-31 12:07:08.051067,1.065748600536677,Low,Standard Charge,Peak,Medium
3040,2024-01-31 05:07:08.051067,1.454079119922267,Medium,Fast Charge,Off-Peak,Medium
3041,2024-01-31 00:07:08.051067,0.5902864529547747,Low,Fast Charge,Off-Peak,Medium
3042,2024-01-31 18:07:08.051067,2.504303639784959,High,Standard Charge,Peak,High
3043,2024-01-31 18:07:08.051067,0.7915317311643839,Low,Standard Charge,Mid-Peak,High
3044,2024-01-31 11:07:08.051067,3.5626665300561546,Low,Fast Charge,Mid-Peak,High
3045,2024-01-30 23:07:08.051067,1.5649967876279023,Low,Standard Charge,Off-Peak,Low
3046,2024-01-31 06:07:08.051067,3.4621297809865705,Medium,Standard Charge,Peak,Medium
3047,2024-01-31 02:07:08.051067,2.3466024665185072,Medium,Fast Charge,Off-Peak,Low
3048,2024-01-31 14:07:08.051067,2.9237686343742983,Low,Fast Charge,Peak,Medium
3049,2024-01-31 00:07:08.051067,1.6098323873581282,Medium,Fast Charge,Off-Peak,High
3050,2024-01-31 08:07:08.051067,3.495996463779911,Low,Fast Charge,Mid-Peak,Medium
3051,2024-01-30 23:07:08.051067,0.6701165524574269,Low,Standard Charge,Off-Peak,High
3052,2024-01-31 14:07:08.051067,1.4435218691183092,High,Standard Charge,Mid-Peak,High
3053,2024-01-31 22:07:08.051067,2.875195149558951,Medium,Standard Charge,Off-Peak,High
3054,2024-01-31 13:07:08.051067,2.7936917598782447,High,Fast Charge,Mid-Peak,Low
3055,2024-01-31 03:07:08.051067,2.1695339248157732,High,Standard Charge,Off-Peak,High
3056,2024-01-31 16:07:08.051067,0.836263257675643,High,Standard Charge,Peak,Low
3057,2024-01-31 09:07:08.051067,0.6387741113050013,Medium,Fast Charge,Peak,Medium
3058,2024-01-30 23:07:08.051067,1.54329558630311,Medium,Standard Charge,Off-Peak,Medium
3059,2024-01-31 02:07:08.051067,0.6654899078286668,High,Fast Charge,Off-Peak,Low
3060,2024-01-31 08:07:08.051067,0.7594130626197836,Medium,Fast Charge,Mid-Peak,Low
3061,2024-01-31 16:07:08.051067,1.7976236946271797,Medium,Standard Charge,Peak,High
3062,2024-01-31 08:07:08.051067,2.619512581817607,Low,Standard Charge,Mid-Peak,Low
3063,2024-01-31 11:07:08.051067,2.789071629990908,Low,Standard Charge,Peak,Medium
3064,2024-01-31 07:07:08.051067,2.868407605150672,Medium,Fast Charge,Peak,Low
3065,2024-01-31 10:07:08.051067,2.805454860797078,Low,Fast Charge,Peak,Low
3066,2024-01-31 22:07:08.051067,2.907820325450624,Medium,Standard Charge,Off-Peak,Low
3067,2024-01-31 18:07:08.051067,1.654394080557713,Medium,Fast Charge,Mid-Peak,Low
3068,2024-01-31 01:07:08.051067,3.8142453475012483,High,Fast Charge,Off-Peak,Low
3069,2024-01-31 02:07:08.051067,1.6586430601637712,Low,Standard Charge,Off-Peak,Low
3070,2024-01-31 18:07:08.051067,2.9588573547593673,Low,Fast Charge,Mid-Peak,High
3071,2024-01-31 09:07:08.051067,3.0531955118800265,Medium,Fast Charge,Peak,High
3072,2024-01-31 17:07:08.051067,1.611737062146717,High,Fast Charge,Mid-Peak,Low
3073,2024-01-31 13:07:08.051067,1.6883326725245777,High,Standard Charge,Mid-Peak,Low
3074,2024-01-31 20:07:08.051067,3.598467122445488,Low,Standard Charge,Off-Peak,High
3075,2024-01-31 10:07:08.051067,2.200287064423407,Low,Standard Charge,Mid-Peak,High
3076,2024-01-31 19:07:08.051067,3.520972143695436,Medium,Standard Charge,Off-Peak,Low
3077,2024-01-31 02:07:08.051067,1.828315040328178,High,Standard Charge,Off-Peak,Low
3078,2024-01-31 10:07:08.051067,1.6027684351504847,Low,Fast Charge,Peak,Medium
3079,2024-01-31 07:07:08.051067,2.604737922451861,Low,Fast Charge,Mid-Peak,Low
3080,2024-01-31 04:07:08.051067,3.2603035135345984,High,Standard Charge,Off-Peak,Medium
3081,2024-01-31 06:07:08.051067,1.4569930041053603,High,Fast Charge,Peak,Medium
3082,2024-01-31 01:07:08.051067,2.3246555655066956,High,Fast Charge,Off-Peak,High
3083,2024-01-31 08:07:08.051067,3.5404785773932304,Low,Standard Charge,Mid-Peak,High
3084,2024-01-31 06:07:08.051067,2.56817420032149,High,Fast Charge,Peak,Low
3085,2024-01-31 16:07:08.051067,1.6037962335132958,High,Fast Charge,Peak,Low
3086,2024-01-31 01:07:08.051067,1.0474933581920487,High,Standard Charge,Off-Peak,Low
3087,2024-01-31 07:07:08.051067,1.281222030007152,High,Fast Charge,Peak,Low
3088,2024-01-31 01:07:08.051067,1.8616773578543109,Low,Standard Charge,Off-Peak,Low
3089,2024-01-31 16:07:08.051067,2.2381251394075203,High,Standard Charge,Peak,High
3090,2024-01-31 08:07:08.051067,1.8047683517063053,Low,Fast Charge,Mid-Peak,High
3091,2024-01-31 10:07:08.051067,3.0494555586222463,Medium,Fast Charge,Mid-Peak,Low
3092,2024-01-31 20:07:08.051067,3.960678699051702,Medium,Fast Charge,Off-Peak,High
3093,2024-01-31 04:07:08.051067,2.0266178032277997,Medium,Standard Charge,Off-Peak,Medium
3094,2024-01-31 07:07:08.051067,0.7115668041867254,High,Standard Charge,Peak,Medium
3095,2024-01-30 23:07:08.051067,2.9782114008993403,Low,Fast Charge,Off-Peak,Medium
3096,2024-01-31 11:07:08.051067,2.500051754472157,Medium,Fast Charge,Mid-Peak,High
3097,2024-01-31 06:07:08.051067,2.4859776991154567,High,Standard Charge,Mid-Peak,Low
3098,2024-01-31 11:07:08.051067,3.4478567861912084,Medium,Fast Charge,Mid-Peak,Medium
3099,2024-01-30 23:07:08.051067,1.2804025998178838,Low,Fast Charge,Off-Peak,High
3100,2024-01-31 13:07:08.051067,3.340940950140198,Medium,Fast Charge,Peak,Medium
3101,2024-01-31 10:07:08.051067,1.5481327815642785,High,Fast Charge,Mid-Peak,Medium
3102,2024-01-31 02:07:08.051067,2.525936167618681,Low,Standard Charge,Off-Peak,High
3103,2024-01-31 22:07:08.051067,2.4145451735714243,High,Fast Charge,Off-Peak,Medium
3104,2024-01-31 09:07:08.051067,2.9529556682198286,High,Fast Charge,Mid-Peak,Low
3105,2024-01-31 04:07:08.051067,3.0156168957153415,Medium,Standard Charge,Off-Peak,Low
3106,2024-01-31 19:07:08.051067,2.1698248282293084,Low,Fast Charge,Off-Peak,High
3107,2024-01-31 00:07:08.051067,2.9095931248168907,High,Fast Charge,Off-Peak,Low
3108,2024-01-31 20:07:08.051067,2.998143904947835,Low,Standard Charge,Off-Peak,High
3109,2024-01-31 07:07:08.051067,2.4254301560252305,High,Fast Charge,Peak,Medium
3110,2024-01-31 12:07:08.051067,2.4891521544748416,Low,Fast Charge,Peak,Medium
3111,2024-01-31 13:07:08.051067,1.474613851662947,High,Standard Charge,Mid-Peak,High
3112,2024-01-31 01:07:08.051067,1.8981120830344396,High,Standard Charge,Off-Peak,Low
3113,2024-01-31 01:07:08.051067,2.435592654178471,High,Standard Charge,Off-Peak,High
3114,2024-01-31 07:07:08.051067,2.8906782655427445,High,Fast Charge,Mid-Peak,Medium
3115,2024-01-31 08:07:08.051067,2.1421878508582033,Low,Standard Charge,Mid-Peak,Low
3116,2024-01-31 18:07:08.051067,1.4007279589992858,Medium,Standard Charge,Mid-Peak,Low
3117,2024-01-31 12:07:08.051067,1.6113218398765468,Medium,Standard Charge,Mid-Peak,Low
3118,2024-01-31 09:07:08.051067,1.4491907967087716,Low,Standard Charge,Mid-Peak,Low
3119,2024-01-31 09:07:08.051067,1.6767427805694346,Medium,Fast Charge,Mid-Peak,Medium
3120,2024-01-31 19:07:08.051067,2.2278380203938823,Medium,Standard Charge,Off-Peak,High
3121,2024-01-31 13:07:08.051067,1.6630227711844294,Low,Fast Charge,Mid-Peak,Medium
3122,2024-01-31 01:07:08.051067,1.9505382522869756,Low,Standard Charge,Off-Peak,Medium
3123,2024-01-31 17:07:08.051067,2.495898458810763,Medium,Standard Charge,Mid-Peak,High
3124,2024-01-31 05:07:08.051067,0.5919903404102855,Low,Standard Charge,Off-Peak,Low
3125,2024-01-31 15:07:08.051067,3.7198075378305524,Low,Fast Charge,Mid-Peak,Medium
3126,2024-01-31 08:07:08.051067,2.204081796468181,Medium,Fast Charge,Peak,High
3127,2024-01-31 07:07:08.051067,1.8781411341220267,Medium,Fast Charge,Peak,Medium
3128,2024-01-31 01:07:08.051067,3.9487866911920775,High,Standard Charge,Off-Peak,High
3129,2024-01-31 09:07:08.051067,2.0298091413769384,Medium,Standard Charge,Peak,Low
3130,2024-01-31 22:07:08.051067,1.7428707950955802,Low,Standard Charge,Off-Peak,High
3131,2024-01-31 06:07:08.051067,1.2661469760683102,Low,Standard Charge,Mid-Peak,High
3132,2024-01-31 20:07:08.051067,0.6736305573389675,Low,Fast Charge,Off-Peak,Medium
3133,2024-01-31 05:07:08.051067,1.2732459155133988,Medium,Fast Charge,Off-Peak,Medium
3134,2024-01-31 04:07:08.051067,3.588009714737277,High,Standard Charge,Off-Peak,Low
3135,2024-01-30 23:07:08.051067,3.148610040585117,Low,Standard Charge,Off-Peak,Medium
3136,2024-01-31 04:07:08.051067,3.3561713586318294,High,Standard Charge,Off-Peak,High
3137,2024-01-31 07:07:08.051067,2.3563800898091873,High,Standard Charge,Peak,Medium
3138,2024-01-31 14:07:08.051067,3.174959730886467,High,Standard Charge,Mid-Peak,Low
3139,2024-01-31 13:07:08.051067,2.3047533473430675,Medium,Standard Charge,Mid-Peak,Low
3140,2024-01-31 05:07:08.051067,3.4603184539352076,Medium,Standard Charge,Off-Peak,Low
3141,2024-01-31 12:07:08.051067,2.7018000740579633,Low,Fast Charge,Peak,Low
3142,2024-01-31 01:07:08.051067,0.9736292759368516,High,Fast Charge,Off-Peak,High
3143,2024-01-31 08:07:08.051067,2.7962866622809663,Medium,Fast Charge,Mid-Peak,High
3144,2024-01-31 14:07:08.051067,1.131950706498013,High,Standard Charge,Peak,Medium
3145,2024-01-31 06:07:08.051067,2.6075937427694513,Medium,Fast Charge,Peak,Low
3146,2024-01-31 12:07:08.051067,2.255150519294312,Medium,Standard Charge,Peak,Medium
3147,2024-01-31 03:07:08.051067,3.0627546104563335,Medium,Fast Charge,Off-Peak,Medium
3148,2024-01-31 20:07:08.051067,0.5661308339706248,High,Fast Charge,Off-Peak,Medium
3149,2024-01-31 14:07:08.051067,2.0080113814358396,Low,Fast Charge,Mid-Peak,Low
3150,2024-01-31 07:07:08.051067,1.1902391713358065,High,Standard Charge,Peak,Low
3151,2024-01-31 04:07:08.051067,2.506627090546586,Low,Fast Charge,Off-Peak,Medium
3152,2024-01-31 10:07:08.051067,3.2842884337092753,High,Fast Charge,Peak,Medium
3153,2024-01-30 23:07:08.051067,3.192306233943847,Low,Fast Charge,Off-Peak,Medium
3154,2024-01-31 01:07:08.051067,3.908893708419371,Low,Fast Charge,Off-Peak,Medium
3155,2024-01-31 20:07:08.051067,3.6888004276094604,Low,Standard Charge,Off-Peak,Low
3156,2024-01-31 01:07:08.051067,2.9044144266229757,Low,Standard Charge,Off-Peak,High
3157,2024-01-31 05:07:08.051067,3.303021444675883,Low,Standard Charge,Off-Peak,Medium
3158,2024-01-31 00:07:08.051067,3.4408249904253694,High,Fast Charge,Off-Peak,Medium
3159,2024-01-31 07:07:08.051067,2.6032330483172172,Low,Fast Charge,Mid-Peak,Medium
3160,2024-01-31 19:07:08.051067,2.216957412463544,Medium,Standard Charge,Off-Peak,Medium
3161,2024-01-31 15:07:08.051067,1.1481558123555828,Medium,Standard Charge,Mid-Peak,Low
3162,2024-01-31 17:07:08.051067,1.0664850243212383,Low,Fast Charge,Peak,Low
3163,2024-01-31 21:07:08.051067,1.011609598805078,High,Standard Charge,Off-Peak,Medium
3164,2024-01-31 06:07:08.051067,0.6628692367836525,Low,Standard Charge,Mid-Peak,Low
3165,2024-01-31 08:07:08.051067,0.92443848630422,Low,Fast Charge,Peak,High
3166,2024-01-31 06:07:08.051067,2.0554978870640364,High,Fast Charge,Mid-Peak,Low
3167,2024-01-31 20:07:08.051067,3.227400679846628,High,Fast Charge,Off-Peak,High
3168,2024-01-31 11:07:08.051067,1.8717039474453767,High,Standard Charge,Mid-Peak,Low
3169,2024-01-31 12:07:08.051067,2.5143607386763303,Low,Standard Charge,Peak,High
3170,2024-01-31 19:07:08.051067,2.0332860196102485,Medium,Standard Charge,Off-Peak,Medium
3171,2024-01-31 11:07:08.051067,1.9776614323954191,High,Fast Charge,Mid-Peak,Low
3172,2024-01-31 10:07:08.051067,0.543715119737266,Low,Fast Charge,Peak,High
3173,2024-01-31 09:07:08.051067,2.9318191095237323,Low,Fast Charge,Peak,Low
3174,2024-01-31 21:07:08.051067,2.7262093656546655,Medium,Fast Charge,Off-Peak,Low
3175,2024-01-31 17:07:08.051067,3.3152962278974623,Medium,Fast Charge,Mid-Peak,Medium
3176,2024-01-31 19:07:08.051067,1.7766064604103917,Medium,Fast Charge,Off-Peak,Low
3177,2024-01-31 09:07:08.051067,3.2904830458798204,High,Standard Charge,Mid-Peak,Medium
3178,2024-01-31 16:07:08.051067,2.4793389979209906,High,Fast Charge,Peak,Low
3179,2024-01-31 19:07:08.051067,1.331468930244358,High,Fast Charge,Off-Peak,Medium
3180,2024-01-31 15:07:08.051067,1.4576229544950008,Medium,Standard Charge,Mid-Peak,Low
3181,2024-01-31 10:07:08.051067,1.0855909014363605,Medium,Standard Charge,Mid-Peak,High
3182,2024-01-31 08:07:08.051067,0.8451060456945788,Medium,Fast Charge,Mid-Peak,Low
3183,2024-01-31 15:07:08.051067,2.189664660313115,High,Fast Charge,Mid-Peak,Low
3184,2024-01-31 14:07:08.051067,0.64421010734332,High,Fast Charge,Mid-Peak,Medium
3185,2024-01-31 02:07:08.051067,0.6241223919399557,Medium,Standard Charge,Off-Peak,Low
3186,2024-01-31 17:07:08.051067,1.3217562726529235,Medium,Standard Charge,Mid-Peak,Medium
3187,2024-01-30 23:07:08.051067,3.2436187350868013,Low,Standard Charge,Off-Peak,Low
3188,2024-01-31 01:07:08.051067,2.4278245848179014,High,Fast Charge,Off-Peak,Medium
3189,2024-01-31 12:07:08.051067,1.0425689575865704,Medium,Fast Charge,Mid-Peak,Medium
3190,2024-01-31 08:07:08.051067,1.6555954921589606,Medium,Standard Charge,Mid-Peak,Medium
3191,2024-01-30 23:07:08.051067,3.840033691234484,High,Fast Charge,Off-Peak,High
3192,2024-01-31 02:07:08.051067,1.9882630329869995,Low,Standard Charge,Off-Peak,Low
3193,2024-01-31 16:07:08.051067,3.8954281996836047,Medium,Standard Charge,Peak,Medium
3194,2024-01-31 09:07:08.051067,1.3591551540876348,Low,Fast Charge,Peak,High
3195,2024-01-31 04:07:08.051067,3.0235053283035485,Medium,Fast Charge,Off-Peak,Medium
3196,2024-01-31 19:07:08.051067,3.048341815386346,High,Standard Charge,Off-Peak,Low
3197,2024-01-31 16:07:08.051067,1.777296628263351,Low,Fast Charge,Peak,High
3198,2024-01-31 22:07:08.051067,2.630635063189004,High,Fast Charge,Off-Peak,Low
3199,2024-01-31 07:07:08.051067,3.943002690659984,High,Standard Charge,Mid-Peak,Low
3200,2024-01-31 12:07:08.051067,1.2407965029195187,Medium,Fast Charge,Peak,High
3201,2024-01-31 02:07:08.051067,3.008552217532627,Medium,Standard Charge,Off-Peak,High
3202,2024-01-31 05:07:08.051067,2.8810620829154274,Medium,Fast Charge,Off-Peak,High
3203,2024-01-31 02:07:08.051067,2.020099188037431,High,Standard Charge,Off-Peak,High
3204,2024-01-31 00:07:08.051067,2.7417517407574383,Low,Standard Charge,Off-Peak,High
3205,2024-01-31 05:07:08.051067,1.9370810049218616,High,Fast Charge,Off-Peak,High
3206,2024-01-31 19:07:08.051067,1.6453983921021038,High,Fast Charge,Off-Peak,High
3207,2024-01-31 18:07:08.051067,1.0134109500482682,Medium,Fast Charge,Mid-Peak,Medium
3208,2024-01-31 04:07:08.051067,2.9097362670072546,Medium,Fast Charge,Off-Peak,Medium
3209,2024-01-31 20:07:08.051067,1.7811314020117308,Low,Fast Charge,Off-Peak,Low
3210,2024-01-31 04:07:08.051067,2.489241945361117,Low,Fast Charge,Off-Peak,Low
3211,2024-01-31 19:07:08.051067,2.9240160630100234,High,Fast Charge,Off-Peak,Medium
3212,2024-01-31 12:07:08.051067,1.1799838086211831,Medium,Standard Charge,Peak,Low
3213,2024-01-31 02:07:08.051067,2.65042940786651,High,Fast Charge,Off-Peak,Low
3214,2024-01-31 01:07:08.051067,0.6983555831788039,Medium,Standard Charge,Off-Peak,High
3215,2024-01-31 08:07:08.051067,2.2461235169074616,High,Fast Charge,Peak,Low
3216,2024-01-31 13:07:08.051067,1.172370814088864,Medium,Standard Charge,Peak,Medium
3217,2024-01-31 15:07:08.051067,1.4143477010245245,Low,Fast Charge,Mid-Peak,High
3218,2024-01-31 16:07:08.051067,2.1417064801213392,Medium,Fast Charge,Peak,Medium
3219,2024-01-31 20:07:08.051067,2.8812835146294917,High,Standard Charge,Off-Peak,High
3220,2024-01-31 02:07:08.051067,0.9678191690286972,Medium,Standard Charge,Off-Peak,Medium
3221,2024-01-31 09:07:08.051067,0.5695974216323315,High,Standard Charge,Mid-Peak,Medium
3222,2024-01-31 12:07:08.051067,2.9559021818512323,High,Fast Charge,Peak,High
3223,2024-01-31 00:07:08.051067,1.9860061232260244,Low,Fast Charge,Off-Peak,High
3224,2024-01-31 20:07:08.051067,2.083054081101837,Low,Fast Charge,Off-Peak,Medium
3225,2024-01-31 20:07:08.051067,3.9291316737045623,High,Standard Charge,Off-Peak,High
3226,2024-01-31 15:07:08.051067,1.112510461004428,High,Standard Charge,Mid-Peak,Medium
3227,2024-01-31 09:07:08.051067,1.5424746752355252,Medium,Standard Charge,Peak,Low
3228,2024-01-31 11:07:08.051067,1.1632965605679593,Low,Fast Charge,Mid-Peak,Medium
3229,2024-01-31 13:07:08.051067,3.179998058561722,High,Fast Charge,Mid-Peak,High
3230,2024-01-31 18:07:08.051067,3.867750734635477,High,Standard Charge,Peak,Low
3231,2024-01-31 15:07:08.051067,3.7297242835530593,Low,Fast Charge,Peak,Medium
3232,2024-01-31 14:07:08.051067,0.6019977932781242,Medium,Fast Charge,Mid-Peak,Medium
3233,2024-01-31 09:07:08.051067,3.8656010511176975,High,Standard Charge,Mid-Peak,Low
3234,2024-01-31 02:07:08.051067,1.0116115575331137,High,Standard Charge,Off-Peak,High
3235,2024-01-31 13:07:08.051067,1.1950508685318155,Low,Fast Charge,Mid-Peak,High
3236,2024-01-31 18:07:08.051067,2.3801847983361735,High,Standard Charge,Peak,Medium
3237,2024-01-31 17:07:08.051067,2.5586316318394178,High,Standard Charge,Mid-Peak,Medium
3238,2024-01-30 23:07:08.051067,2.0774329830715,Medium,Fast Charge,Off-Peak,Medium
3239,2024-01-31 03:07:08.051067,1.6990280673096816,Medium,Standard Charge,Off-Peak,Medium
3240,2024-01-31 10:07:08.051067,1.3819838752772164,Medium,Standard Charge,Mid-Peak,Low
3241,2024-01-31 09:07:08.051067,1.951216834803857,Low,Fast Charge,Peak,High
3242,2024-01-31 00:07:08.051067,2.1945316717503136,Low,Standard Charge,Off-Peak,Low
3243,2024-01-31 11:07:08.051067,2.2015013560708003,High,Standard Charge,Mid-Peak,Medium
3244,2024-01-31 19:07:08.051067,2.4331480740813203,Low,Fast Charge,Off-Peak,High
3245,2024-01-31 22:07:08.051067,0.8901823194634138,Low,Standard Charge,Off-Peak,High
3246,2024-01-31 03:07:08.051067,0.8106175151428376,Low,Standard Charge,Off-Peak,Low
3247,2024-01-31 03:07:08.051067,3.1742559042357286,Medium,Standard Charge,Off-Peak,Low
3248,2024-01-31 18:07:08.051067,2.7548225307130845,High,Fast Charge,Mid-Peak,Low
3249,2024-01-31 00:07:08.051067,3.8792240088809997,Medium,Standard Charge,Off-Peak,High
3250,2024-01-31 04:07:08.051067,2.473649350221536,Medium,Standard Charge,Off-Peak,Medium
3251,2024-01-31 07:07:08.051067,3.2539732733467015,High,Fast Charge,Peak,High
3252,2024-01-31 01:07:08.051067,3.1728941853197554,High,Standard Charge,Off-Peak,High
3253,2024-01-31 15:07:08.051067,0.8459810293306613,Low,Fast Charge,Mid-Peak,High
3254,2024-01-31 13:07:08.051067,2.3995856173697034,High,Fast Charge,Mid-Peak,Low
3255,2024-01-30 23:07:08.051067,3.249263509394759,High,Standard Charge,Off-Peak,High
3256,2024-01-31 09:07:08.051067,2.312998253664435,Low,Fast Charge,Peak,High
3257,2024-01-31 19:07:08.051067,3.5427340131731406,Low,Standard Charge,Off-Peak,Medium
3258,2024-01-31 09:07:08.051067,0.7233834733464625,High,Fast Charge,Mid-Peak,High
3259,2024-01-31 19:07:08.051067,3.5046040998715666,Low,Fast Charge,Off-Peak,High
3260,2024-01-31 09:07:08.051067,1.00621023348018,Medium,Standard Charge,Peak,Medium
